           1    -3.47876    -3.47876           0
           2    -3.47827    -3.47851  0.00017504
           3    -3.47899    -3.47867 0.000174963
           4    -3.47744    -3.47836 0.000298293
           5    -3.48043    -3.47878   0.0004399
           6     -3.4788    -3.47878 0.000366598
           7    -3.48188    -3.47922  0.00051676
           8    -3.47773    -3.47904  0.00048463
           9     -3.4776    -3.47888 0.000456429
          10    -3.47754    -3.47874 0.000429947
          11    -3.47803    -3.47868 0.000395755
          12    -3.47956    -3.47875 0.000369447
          13    -3.48024    -3.47887 0.000358397
          14    -3.47979    -3.47893 0.000338819
          15    -3.48114    -3.47908  0.00034677
          16    -3.47604    -3.47889  0.00037343
          17    -3.48053    -3.47899 0.000363767
          18     -3.4806    -3.47908 0.000354377
          19    -3.47972    -3.47911 0.000337349
          20    -3.47867    -3.47909 0.000321198
