           1     1.38734     1.38734           0
           2      1.3887     1.38802 0.000479464
           3     1.38868     1.38824 0.000365998
           4     1.38302     1.38694  0.00116226
           5      1.3868     1.38691 0.000930131
           6     1.38858     1.38719 0.000815756
           7     1.39208     1.38789  0.00095282
           8     1.38983     1.38813 0.000864098
           9     1.39055      1.3884  0.00080903
          10     1.39044      1.3886 0.000753474
          11     1.38533     1.38831 0.000741425
          12     1.38829      1.3883 0.000679641
          13      1.3918     1.38857 0.000678482
          14     1.38799     1.38853 0.000631282
          15     1.38662      1.3884 0.000601939
          16     1.39318      1.3887 0.000633944
          17     1.38968     1.38876 0.000599241
          18     1.39008     1.38883 0.000570427
          19     1.38943     1.38886 0.000541283
          20     1.39388     1.38912 0.000569279
