           1     1.81133     1.81133           0
           2     1.81119     1.81126 4.94419e-05
           3     1.81155     1.81135 8.47536e-05
           4     1.79243     1.80662  0.00409739
           5     1.75076     1.79545   0.0105168
           6     1.75463     1.78865   0.0107417
           7     1.77539     1.78675   0.0093727
           8     1.80384     1.78889  0.00844088
           9     1.83661     1.79419  0.00901607
          10     1.76759     1.79153  0.00849795
          11     1.79073     1.79146  0.00772572
          12     1.82553      1.7943  0.00758584
          13      1.7883     1.79384   0.0070163
          14     1.78574     1.79326  0.00653891
          15     1.79691      1.7935   0.0061075
          16     1.78071      1.7927  0.00577791
          17      1.8002     1.79314  0.00545484
          18     1.84298     1.79591  0.00581208
          19     1.84431     1.79846  0.00603875
          20     1.79515     1.79829  0.00573907
