0	0	0
1	0.0738904	0.00216697
2	0.108416	0.00304968
3	0.129298	0.00384673
4	0.144657	0.00436923
5	0.161704	0.00488368
6	0.168929	0.00540739
7	0.187994	0.00596029
8	0.208024	0.00641278
9	0.220195	0.00685869
10	0.234941	0.00720992
11	0.249078	0.0074712
12	0.25683	0.00783138
13	0.262765	0.00814167
14	0.273433	0.00837818
15	0.290176	0.00887129
16	0.300213	0.00913183
17	0.309035	0.00932411
18	0.320092	0.00956222
19	0.331407	0.00995933
20	0.343374	0.0103739
21	0.351077	0.0106874
22	0.35554	0.0108826
23	0.360423	0.0110574
24	0.365873	0.0113695
25	0.373899	0.0116117
26	0.379736	0.0118112
27	0.393033	0.0118034
28	0.40009	0.012067
29	0.404721	0.0122762
30	0.407724	0.0123653
31	0.410409	0.0122333
32	0.417515	0.012599
33	0.427597	0.0128075
34	0.437896	0.0129362
35	0.441633	0.0130957
36	0.450045	0.0133302
37	0.456122	0.0135227
38	0.458359	0.0136515
39	0.465457	0.0138063
40	0.474447	0.0141431
41	0.478695	0.0141682
42	0.488649	0.0144266
43	0.492377	0.0144647
44	0.507334	0.0146639
45	0.510851	0.0147624
46	0.517397	0.0151566
47	0.51486	0.0151931
48	0.517499	0.0153166
49	0.515278	0.0153036
50	0.526557	0.0156784
51	0.53702	0.0158234
52	0.5393	0.016056
53	0.542445	0.0161453
54	0.544748	0.0166375
55	0.550416	0.0166991
56	0.551988	0.016924
57	0.551674	0.0171513
58	0.552945	0.0171749
59	0.554291	0.0174034
60	0.559171	0.017555
61	0.55964	0.017662
62	0.562972	0.0176347
63	0.565288	0.0179072
64	0.568504	0.0181212
65	0.573689	0.0182283
66	0.579595	0.0185425
67	0.587816	0.0184771
68	0.589916	0.018555
69	0.598313	0.0186815
70	0.60029	0.0188038
71	0.606125	0.0189511
72	0.605993	0.0190859
73	0.612818	0.0193633
74	0.615529	0.019625
75	0.621322	0.0197908
76	0.622839	0.0200043
77	0.626368	0.020141
78	0.636154	0.0201891
79	0.642736	0.0206712
80	0.642665	0.0206854
81	0.650966	0.0209026
82	0.657917	0.0211365
83	0.665109	0.0212805
84	0.670048	0.0212368
85	0.673913	0.0213398
86	0.675181	0.021299
87	0.679247	0.0215453
88	0.680337	0.0216921
89	0.685321	0.0217857
90	0.690273	0.0217364
91	0.69309	0.0218032
92	0.701007	0.0221052
93	0.705342	0.022118
94	0.705892	0.0219871
95	0.709856	0.0220105
96	0.711955	0.021965
97	0.720023	0.0219079
98	0.719988	0.0221471
99	0.72462	0.0221213
100	0.73012	0.0221751
