100	0.0167736	0
200	0.0169189	0.00014529
300	0.0171979	0.000291332
400	0.0173226	0.000240781
500	0.0170977	0.000292194
600	0.0168539	0.00034105
700	0.0170446	0.000345564
800	0.0172191	0.000346472
900	0.0172554	0.000307702
1000	0.0171524	0.000293845
1100	0.0170623	0.000280655
1200	0.016953	0.000278538
1300	0.0168511	0.000275752
1400	0.0169196	0.000264331
1500	0.0168658	0.000251902
1600	0.0167848	0.000249137
1700	0.0167481	0.000236898
1800	0.0167996	0.000229216
1900	0.0168626	0.000225801
2000	0.0169898	0.000249132
2100	0.0169754	0.000237413
2200	0.0169372	0.000229564
2300	0.0169372	0.000219356
2400	0.016956	0.000210854
2500	0.0170463	0.000221492
2600	0.0170074	0.000216325
2700	0.0170411	0.000210868
2800	0.0169569	0.000219958
2900	0.0170031	0.000217215
3000	0.0169924	0.000210124
3100	0.0170603	0.000214281
3200	0.0170393	0.000208538
3300	0.01706	0.000203182
3400	0.0169439	0.000228779
3500	0.0169211	0.000223317
3600	0.0168355	0.00023328
3700	0.0168737	0.000230086
3800	0.016869	0.000223999
3900	0.0168766	0.000218311
4000	0.016869	0.000212919
4100	0.016881	0.000208003
4200	0.0168613	0.000203941
4300	0.0169007	0.000203005
4400	0.0169131	0.000198725
4500	0.0169219	0.000194458
4600	0.0169158	0.000190282
4700	0.0169112	0.000186244
4800	0.0169273	0.000183031
4900	0.0169495	0.000180622
5000	0.0169579	0.000177171
5100	0.0169817	0.00017529
5200	0.0169801	0.000171894
5300	0.0169255	0.000177224
5400	0.0168975	0.000176149
5500	0.0168831	0.000173513
5600	0.0168836	0.000170387
5700	0.0169248	0.000172361
5800	0.0169324	0.000169535
5900	0.0169133	0.000167723
6000	0.0168905	0.000166479
6100	0.0168911	0.000163728
6200	0.0169085	0.000162005
6300	0.0169103	0.000159423
6400	0.0169178	0.000157088
6500	0.0169061	0.000155088
6600	0.0169047	0.000152726
6700	0.016871	0.000154165
6800	0.0168656	0.000151978
6900	0.0168293	0.000154087
7000	0.0168361	0.000152022
7100	0.0168426	0.000150006
7200	0.0168074	0.000152036
7300	0.0168368	0.000152803
7400	0.0168308	0.000150845
7500	0.0168271	0.000148866
7600	0.0167747	0.000155971
7700	0.0168018	0.000156298
7800	0.0168176	0.00015509
7900	0.0168178	0.000153114
8000	0.016822	0.000151247
8100	0.0168388	0.000150303
8200	0.0168404	0.000148468
8300	0.016844	0.000146713
8400	0.0168377	0.000145095
8500	0.0168526	0.00014415
8600	0.0168588	0.000142601
8700	0.0168814	0.000142755
8800	0.0168869	0.00014123
8900	0.0168774	0.000139958
9000	0.0168556	0.000140094
9100	0.0168293	0.000141032
9200	0.0168232	0.000139621
9300	0.0168268	0.000138158
9400	0.0168019	0.000138931
9500	0.0168036	0.000137472
9600	0.0168023	0.000136038
9700	0.0167923	0.000135005
9800	0.0167703	0.000135411
9900	0.0167819	0.000134537
10000	0.0167795	0.000133207
