           1     -0.0352     -0.0352           0
           2     -0.2776     -0.1564      0.1212
           3      -0.356   -0.222933   0.0965565
           4     -0.2816     -0.2376   0.0698333
           5      -0.204    -0.23088   0.0545085
           6        -0.2   -0.225733   0.0448026
           7     -0.3584   -0.244686   0.0423433
           8     -0.4448     -0.2697   0.0443896
           9     -0.4448   -0.289156   0.0437159
          10     -0.2872    -0.28896   0.0391012
          11      -0.284   -0.288509   0.0353712
          12     -0.3616     -0.2946   0.0328588
          13     -0.5936     -0.3176   0.0379815
          14     -0.5088   -0.331257    0.037723
          15      -0.116   -0.316907   0.0379371
          16     -0.2784     -0.3145   0.0355684
          17       -0.28   -0.312471   0.0334723
          18     -0.4376   -0.319422   0.0323146
          19       -0.36   -0.321558   0.0306411
          20     -0.2776    -0.31936   0.0291516
          21     -0.4328   -0.324762     0.02825
          22     -0.4352   -0.329782   0.0273991
          23      -0.272    -0.32727    0.026301
          24     -0.1968   -0.321833   0.0257614
          25     -0.1992   -0.316928   0.0251917
          26     -0.2024   -0.312523    0.024601
          27       -0.36   -0.314281   0.0237375
          28     -0.2784      -0.313   0.0229099
          29      -0.364   -0.314759   0.0221756
          30     -0.2824    -0.31368   0.0214508
          31     -0.1984   -0.309961    0.021078
          32     -0.1968   -0.306425   0.0207128
          33     -0.2024   -0.303273   0.0203213
          34     -0.0376   -0.295459   0.0212066
          35      0.0416   -0.285829   0.0227324
          36     -0.1184   -0.281178   0.0225762
          37      -0.436   -0.285362   0.0223527
          38     -0.1976   -0.283053   0.0218788
          39     -0.4384   -0.287036   0.0216794
          40     -0.2808    -0.28688   0.0211311
          41     -0.2008    -0.28478   0.0207159
          42       -0.52   -0.290381   0.0209781
          43     -0.4432   -0.293935   0.0207904
          44     -0.4408   -0.297273   0.0205848
          45     -0.2016   -0.295147   0.0202342
          46     -0.4376   -0.298243   0.0200303
          47     -0.1952   -0.296051   0.0197217
          48      -0.036   -0.290633   0.0200522
          49     -0.2792     -0.2904   0.0196401
          50     -0.5168   -0.294928   0.0197688
          51     -0.4384   -0.297741   0.0195805
          52     -0.1992   -0.295846   0.0192935
