          68       -0.92   -0.868235   0.0105697
          69       -0.92   -0.868986   0.0104424
          70       -0.92   -0.869714   0.0103179
          71       -0.92   -0.870423   0.0101961
          72       -0.92   -0.871111   0.0100771
          73       -0.92   -0.871781  0.00996062
          74       -0.92   -0.872432  0.00984668
          75       -0.92   -0.873067  0.00973518
          76       -0.92   -0.873684  0.00962606
          77       -0.92   -0.874286  0.00951925
          78       -0.92   -0.874872  0.00941468
          79       -0.92   -0.875443  0.00931228
          80       -0.92      -0.876  0.00921199
          81       -0.92   -0.876543  0.00911375
          82       -0.92   -0.877073  0.00901751
          83       -0.92    -0.87759   0.0089232
          84       -0.92   -0.878095  0.00883078
          85       -0.92   -0.878588  0.00874019
          86       -0.92    -0.87907  0.00865137
          87       -0.92    -0.87954  0.00856428
          88       -0.92       -0.88  0.00847888
          89       -0.92   -0.880449   0.0083951
          90       -0.92   -0.880889  0.00831293
          91       -0.92   -0.881319  0.00823229
          92       -0.92   -0.881739  0.00815317
          93       -0.92   -0.882151  0.00807551
          94       -0.92   -0.882553  0.00799928
          95       -0.92   -0.882947  0.00792444
          96       -0.92   -0.883333  0.00785095
          97       -0.92   -0.883711  0.00777878
          98       -0.92   -0.884082   0.0077079
          99       -0.92   -0.884444  0.00763826
         100       -0.92     -0.8848  0.00756985
         101       -0.92   -0.885149  0.00750263
         102       -0.92    -0.88549  0.00743656
         103       -0.92   -0.885825  0.00737162
         104       -0.92   -0.886154  0.00730779
         105       -0.92   -0.886476  0.00724503
         106       -0.92   -0.886792  0.00718332
         107       -0.92   -0.887103  0.00712264
         108       -0.92   -0.887407  0.00706295
         109       -0.92   -0.887706  0.00700424
         110       -0.92      -0.888  0.00694648
         111       -0.92   -0.888288  0.00688965
         112       -0.92   -0.888571  0.00683372
         113       -0.92    -0.88885  0.00677869
         114       -0.92   -0.889123  0.00672451
         115       -0.92   -0.889391  0.00667119
         116       -0.92   -0.889655  0.00661869
         117       -0.92   -0.889915    0.006567
         118       -0.92   -0.890169   0.0065161
         119       -0.92    -0.89042  0.00646597
         120       -0.92   -0.890667   0.0064166
         121       -0.92   -0.890909  0.00636796
         122       -0.92   -0.891148  0.00632005
         123       -0.92   -0.891382  0.00627285
         124       -0.92   -0.891613  0.00622633
         125       -0.92    -0.89184  0.00618049
         126       -0.92   -0.892063  0.00613532
         127       -0.92   -0.892283  0.00609079
         128       -0.92     -0.8925   0.0060469
         129       -0.92   -0.892713  0.00600362
         130       -0.92   -0.892923  0.00596096
         131       -0.92    -0.89313  0.00591889
         132       -0.92   -0.893333  0.00587741
         133       -0.92   -0.893534  0.00583649
         134       -0.92   -0.893731  0.00579614
         135       -0.92   -0.893926  0.00575634
         136       -0.92   -0.894118  0.00571707
         137       -0.92   -0.894307  0.00567833
         138       -0.92   -0.894493   0.0056401
         139       -0.92   -0.894676  0.00560239
         140       -0.92   -0.894857  0.00556517
         141       -0.92   -0.895035  0.00552843
         142       -0.92   -0.895211  0.00549218
         143       -0.92   -0.895385  0.00545639
         144       -0.92   -0.895556  0.00542106
         145       -0.92   -0.895724  0.00538618
         146       -0.92    -0.89589  0.00535175
         147       -0.92   -0.896054  0.00531775
         148       -0.92   -0.896216  0.00528417
         149       -0.92   -0.896376  0.00525101
         150       -0.92   -0.896533  0.00521827
         151       -0.92   -0.896689  0.00518592
         152       -0.92   -0.896842  0.00515397
         153       -0.92   -0.896993  0.00512241
         154       -0.92   -0.897143  0.00509123
         155       -0.92    -0.89729  0.00506043
         156       -0.92   -0.897436  0.00502999
         157       -0.92    -0.89758  0.00499992
         158       -0.92   -0.897722   0.0049702
         159       -0.92   -0.897862  0.00494083
         160       -0.92      -0.898   0.0049118
         161       -0.92   -0.898137  0.00488311
         162       -0.92   -0.898272  0.00485475
         163       -0.92   -0.898405  0.00482672
         164       -0.92   -0.898537    0.004799
         165       -0.92   -0.898667   0.0047716
         166       -0.92   -0.898795  0.00474451
         167       -0.92   -0.898922  0.00471772
         168       -0.92   -0.899048  0.00469123
         169       -0.92   -0.899172  0.00466504
         170       -0.84   -0.898824  0.00465056
         171       -0.84    -0.89848  0.00463607
         172       -0.84    -0.89814  0.00462156
         173       -0.84   -0.897803  0.00460704
         174       -0.84   -0.897471  0.00459252
         175       -0.84   -0.897143  0.00457799
         176       -0.84   -0.896818  0.00456347
         177       -0.84   -0.896497  0.00454896
         178       -0.84    -0.89618  0.00453445
         179       -0.84   -0.895866  0.00451996
         180       -0.84   -0.895556  0.00450548
         181       -0.84   -0.895249  0.00449102
         182       -0.84   -0.894945  0.00447658
         183       -0.84   -0.894645  0.00446216
         184       -0.84   -0.894348  0.00444777
         185       -0.84   -0.894054  0.00443341
         186       -0.84   -0.893763  0.00441907
         187       -0.84   -0.893476  0.00440477
         188       -0.84   -0.893191   0.0043905
         189       -0.84    -0.89291  0.00437627
         190       -0.84   -0.892632  0.00436207
         191       -0.84   -0.892356  0.00434792
         192       -0.84   -0.892083   0.0043338
         193       -0.84   -0.891813  0.00431972
         194       -0.84   -0.891546  0.00430569
         195       -0.84   -0.891282   0.0042917
         196       -0.84    -0.89102  0.00427776
         197       -0.84   -0.890761  0.00426386
         198       -0.92   -0.890909  0.00424484
         199       -0.92   -0.891055  0.00422599
         200       -0.92     -0.8912  0.00420729
         201       -0.92   -0.891343  0.00418876
         202       -0.92   -0.891485  0.00417038
         203       -0.92   -0.891626  0.00415217
         204       -0.92   -0.891765   0.0041341
         205       -0.92   -0.891902  0.00411619
         206       -0.92   -0.892039  0.00409843
         207       -0.92   -0.892174  0.00408082
         208       -0.92   -0.892308  0.00406336
         209       -0.92    -0.89244  0.00404604
         210       -0.92   -0.892571  0.00402886
         211       -0.92   -0.892701  0.00401183
         212       -0.92    -0.89283  0.00399494
         213       -0.92   -0.892958  0.00397818
         214       -0.84    -0.89271  0.00396728
         215       -0.84   -0.892465  0.00395638
         216       -0.84   -0.892222  0.00394551
         217       -0.84   -0.891982  0.00393465
         218       -0.84   -0.891743  0.00392381
         219       -0.84   -0.891507  0.00391299
         220       -0.84   -0.891273   0.0039022
         221       -0.84   -0.891041  0.00389142
         222       -0.84   -0.890811  0.00388067
         223       -0.84   -0.890583  0.00386994
         224       -0.84   -0.890357  0.00385924
         225       -0.84   -0.890133  0.00384856
         226       -0.84   -0.889912  0.00383791
         227       -0.84   -0.889692  0.00382729
         228       -0.84   -0.889474  0.00381669
         229       -0.84   -0.889258  0.00380613
         230       -0.84   -0.889043  0.00379559
         231       -0.84   -0.888831  0.00378508
         232       -0.84   -0.888621   0.0037746
         233       -0.84   -0.888412  0.00376416
         234       -0.84   -0.888205  0.00375374
         235       -0.84      -0.888  0.00374336
         236       -0.84   -0.887797  0.00373301
         237       -0.84   -0.887595  0.00372269
         238       -0.84   -0.887395  0.00371241
         239       -0.84   -0.887197  0.00370215
         240       -0.84      -0.887  0.00369194
         241       -0.84   -0.886805  0.00368176
         242       -0.84   -0.886612  0.00367161
         243       -0.84    -0.88642  0.00366149
         244       -0.92   -0.886557  0.00364905
         245       -0.92   -0.886694  0.00363669
         246       -0.92   -0.886829  0.00362441
         247       -0.92   -0.886964   0.0036122
         248       -0.92   -0.887097  0.00360007
         249       -0.92   -0.887229  0.00358802
         250       -0.92    -0.88736  0.00357604
         251       -0.92    -0.88749  0.00356414
         252       -0.92   -0.887619  0.00355231
         253       -0.92   -0.887747  0.00354056
         254       -0.92   -0.887874  0.00352887
         255       -0.92      -0.888  0.00351727
         256       -0.92   -0.888125  0.00350573
         257       -0.92   -0.888249  0.00349426
         258       -0.92   -0.888372  0.00348287
         259       -0.92   -0.888494  0.00347154
         260       -0.92   -0.888615  0.00346029
         261       -0.92   -0.888736   0.0034491
         262       -0.92   -0.888855  0.00343798
         263       -0.92   -0.888973  0.00342693
         264       -0.92   -0.889091  0.00341595
         265       -0.92   -0.889208  0.00340503
         266       -0.92   -0.889323  0.00339418
         267       -0.92   -0.889438   0.0033834
         268       -0.92   -0.889552  0.00337268
         269       -0.92   -0.889665  0.00336202
         270       -0.92   -0.889778  0.00335143
         271       -0.92   -0.889889   0.0033409
         272       -0.92       -0.89  0.00333044
         273       -0.92    -0.89011  0.00332004
         274       -0.92   -0.890219  0.00330969
         275       -0.92   -0.890327  0.00329941
         276       -0.92   -0.890435   0.0032892
         277       -0.92   -0.890542  0.00327904
         278       -0.92   -0.890647  0.00326894
         279       -0.92   -0.890753   0.0032589
         280       -0.92   -0.890857  0.00324892
         281       -0.92   -0.890961    0.003239
         282       -0.92   -0.891064  0.00322913
         283       -0.92   -0.891166  0.00321933
         284       -0.92   -0.891268  0.00320958
         285       -0.92   -0.891368  0.00319989
         286       -0.92   -0.891469  0.00319025
         287       -0.92   -0.891568  0.00318067
         288       -0.92   -0.891667  0.00317114
         289       -0.92   -0.891765  0.00316167
         290       -0.92   -0.891862  0.00315225
         291       -0.92   -0.891959  0.00314289
         292       -0.92   -0.892055  0.00313358
         293       -0.92    -0.89215  0.00312432
         294       -0.92   -0.892245  0.00311512
         295       -0.92   -0.892339  0.00310597
         296       -0.92   -0.892432  0.00309686
         297       -0.92   -0.892525  0.00308782
         298       -0.92   -0.892617  0.00307882
         299       -0.92   -0.892709  0.00306987
         300       -0.92     -0.8928  0.00306097
         301       -0.92    -0.89289  0.00305212
         302       -0.92    -0.89298  0.00304332
         303       -0.92   -0.893069  0.00303457
         304       -0.92   -0.893158  0.00302587
         305       -0.92   -0.893246  0.00301722
         306       -0.92   -0.893333  0.00300861
         307       -0.92    -0.89342  0.00300005
         308       -0.92   -0.893506  0.00299154
         309       -0.92   -0.893592  0.00298308
         310       -0.92   -0.893677  0.00297466
         311       -0.92   -0.893762  0.00296629
         312       -0.92   -0.893846  0.00295796
         313       -0.92    -0.89393  0.00294968
         314       -0.92   -0.894013  0.00294144
         315       -0.92   -0.894095  0.00293325
         316       -0.92   -0.894177   0.0029251
         317       -0.92   -0.894259    0.002917
         318       -0.92    -0.89434  0.00290894
         319       -0.92    -0.89442  0.00290092
         320       -0.92     -0.8945  0.00289294
         321       -0.92   -0.894579  0.00288501
         322       -0.92   -0.894658  0.00287712
         323       -0.92   -0.894737  0.00286927
         324       -0.92   -0.894815  0.00286147
         325       -0.92   -0.894892   0.0028537
         326       -0.92   -0.894969  0.00284597
         327       -0.92   -0.895046  0.00283829
         328       -0.92   -0.895122  0.00283065
         329       -0.92   -0.895198  0.00282304
         330       -0.92   -0.895273  0.00281548
         331       -0.92   -0.895347  0.00280795
         332       -0.92   -0.895422  0.00280047
         333       -0.92   -0.895495  0.00279302
         334       -0.92   -0.895569  0.00278561
         335       -0.92   -0.895642  0.00277824
         336       -0.92   -0.895714  0.00277091
         337       -0.92   -0.895786  0.00276361
         338       -0.92   -0.895858  0.00275636
         339       -0.92   -0.895929  0.00274914
         340       -0.92      -0.896  0.00274195
         341       -0.92    -0.89607  0.00273481
         342       -0.92    -0.89614   0.0027277
         343       -0.92    -0.89621  0.00272062
         344       -0.92   -0.896279  0.00271358
         345       -0.92   -0.896348  0.00270658
         346       -0.92   -0.896416  0.00269961
         347       -0.92   -0.896484  0.00269268
         348       -0.92   -0.896552  0.00268578
         349       -0.92   -0.896619  0.00267891
         350       -0.92   -0.896686  0.00267208
         351       -0.92   -0.896752  0.00266529
         352       -0.92   -0.896818  0.00265853
         353       -0.92   -0.896884   0.0026518
         354       -0.92   -0.896949   0.0026451
         355       -0.92   -0.897014  0.00263844
         356       -0.92   -0.897079  0.00263181
         357       -0.92   -0.897143  0.00262521
         358       -0.92   -0.897207  0.00261865
         359       -0.92    -0.89727  0.00261212
         360       -0.92   -0.897333  0.00260561
         361       -0.92   -0.897396  0.00259915
         362       -0.92   -0.897459  0.00259271
         363       -0.92   -0.897521   0.0025863
         364       -0.92   -0.897582  0.00257993
         365       -0.92   -0.897644  0.00257358
         366       -0.92   -0.897705  0.00256727
         367       -0.92   -0.897766  0.00256098
         368       -0.92   -0.897826  0.00255473
         369       -0.92   -0.897886   0.0025485
         370       -0.92   -0.897946  0.00254231
         371       -0.92   -0.898005  0.00253614
         372       -0.92   -0.898065  0.00253001
         373       -0.92   -0.898123   0.0025239
         374       -0.92   -0.898182  0.00251782
         375       -0.92    -0.89824  0.00251177
         376       -0.92   -0.898298  0.00250575
         377       -0.92   -0.898355  0.00249976
         378       -0.92   -0.898413   0.0024938
         379       -0.92    -0.89847  0.00248786
         380       -0.92   -0.898526  0.00248195
         381       -0.92   -0.898583  0.00247607
         382       -0.92   -0.898639  0.00247022
         383       -0.92   -0.898695  0.00246439
         384       -0.92    -0.89875  0.00245859
         385       -0.92   -0.898805  0.00245282
         386       -0.92    -0.89886  0.00244707
         387       -0.92   -0.898915  0.00244135
         388       -0.92   -0.898969  0.00243565
         389       -0.92   -0.899023  0.00242999
         390       -0.92   -0.899077  0.00242434
         391       -0.92    -0.89913  0.00241873
         392       -0.92   -0.899184  0.00241314
         393       -0.92   -0.899237  0.00240757
         394       -0.92   -0.899289  0.00240203
         395       -0.92   -0.899342  0.00239652
         396       -0.92   -0.899394  0.00239103
         397       -0.92   -0.899446  0.00238556
         398       -0.92   -0.899497  0.00238012
         399       -0.92   -0.899549   0.0023747
         400       -0.92     -0.8996  0.00236931
         401       -0.92   -0.899651  0.00236394
         402       -0.92   -0.899701   0.0023586
         403       -0.92   -0.899752  0.00235328
         404       -0.92   -0.899802  0.00234798
         405       -0.92   -0.899852  0.00234271
         406       -0.92   -0.899901  0.00233746
         407       -0.92   -0.899951  0.00233223
         408       -0.92        -0.9  0.00232702
         409       -0.92   -0.900049  0.00232184
         410       -0.92   -0.900098  0.00231668
         411       -0.92   -0.900146  0.00231155
         412       -0.84        -0.9  0.00231055
         413       -0.92   -0.900048  0.00230545
         414       -0.92   -0.900097  0.00230038
         415       -0.92   -0.900145  0.00229533
         416       -0.92   -0.900192  0.00229031
         417       -0.92    -0.90024   0.0022853
         418       -0.92   -0.900287  0.00228032
         419       -0.92   -0.900334  0.00227536
         420       -0.92   -0.900381  0.00227042
         421       -0.92   -0.900428   0.0022655
         422       -0.84   -0.900284  0.00226465
         423       -0.84   -0.900142  0.00226378
         424       -0.84        -0.9  0.00226289
         425       -0.84   -0.899859  0.00226197
         426       -0.92   -0.899906  0.00225715
         427       -0.92   -0.899953  0.00225234
         428       -0.92        -0.9  0.00224756
         429       -0.92   -0.900047   0.0022428
         430       -0.92   -0.900093  0.00223806
         431       -0.92   -0.900139  0.00223334
         432       -0.92   -0.900185  0.00222864
         433       -0.92   -0.900231  0.00222396
         434       -0.92   -0.900276   0.0022193
         435       -0.92   -0.900322  0.00221465
         436       -0.92   -0.900367  0.00221003
         437       -0.92   -0.900412  0.00220542
         438       -0.92   -0.900457  0.00220084
         439       -0.92   -0.900501  0.00219627
         440       -0.92   -0.900545  0.00219172
         441       -0.92    -0.90059  0.00218719
         442       -0.92   -0.900633  0.00218268
         443       -0.92   -0.900677  0.00217818
         444       -0.92   -0.900721  0.00217371
         445       -0.92   -0.900764  0.00216925
         446       -0.92   -0.900807  0.00216481
         447       -0.92    -0.90085  0.00216039
         448       -0.92   -0.900893  0.00215598
         449       -0.92   -0.900935   0.0021516
         450       -0.92   -0.900978  0.00214723
         451       -0.92    -0.90102  0.00214288
         452       -0.92   -0.901062  0.00213854
         453       -0.92   -0.901104  0.00213423
         454       -0.92   -0.901145  0.00212993
         455       -0.92   -0.901187  0.00212565
         456       -0.92   -0.901228  0.00212138
         457       -0.92   -0.901269  0.00211713
         458       -0.92    -0.90131   0.0021129
         459       -0.92   -0.901351  0.00210868
         460       -0.92   -0.901391  0.00210449
         461       -0.92   -0.901432   0.0021003
         462       -0.92   -0.901472  0.00209614
         463       -0.92   -0.901512  0.00209199
         464       -0.92   -0.901552  0.00208786
         465       -0.92   -0.901591  0.00208374
         466       -0.92   -0.901631  0.00207964
         467       -0.92    -0.90167  0.00207555
         468       -0.92   -0.901709  0.00207148
         469       -0.92   -0.901748  0.00206743
         470       -0.92   -0.901787  0.00206339
         471       -0.92   -0.901826  0.00205937
         472       -0.92   -0.901864  0.00205536
         473       -0.92   -0.901903  0.00205137
         474       -0.92   -0.901941  0.00204739
         475       -0.92   -0.901979  0.00204343
         476       -0.92   -0.902017  0.00203949
         477       -0.92   -0.902055  0.00203556
         478       -0.92   -0.902092  0.00203164
         479       -0.92   -0.902129  0.00202774
         480       -0.92   -0.902167  0.00202385
         481       -0.92   -0.902204  0.00201998
         482       -0.92   -0.902241  0.00201612
         483       -0.92   -0.902277  0.00201228
         484       -0.92   -0.902314  0.00200845
         485       -0.92   -0.902351  0.00200464
         486       -0.92   -0.902387  0.00200084
         487       -0.92   -0.902423  0.00199705
         488       -0.92   -0.902459  0.00199328
         489       -0.92   -0.902495  0.00198953
         490       -0.92   -0.902531  0.00198578
         491       -0.92   -0.902566  0.00198205
         492       -0.92   -0.902602  0.00197834
         493       -0.92   -0.902637  0.00197464
         494       -0.92   -0.902672  0.00197095
         495       -0.92   -0.902707  0.00196727
         496       -0.92   -0.902742  0.00196361
         497       -0.92   -0.902777  0.00195997
         498       -0.92   -0.902811  0.00195633
         499       -0.92   -0.902846  0.00195271
         500       -0.92    -0.90288   0.0019491
         501       -0.92   -0.902914  0.00194551
         502       -0.92   -0.902948  0.00194193
         503       -0.92   -0.902982  0.00193836
         504       -0.92   -0.903016  0.00193481
         505       -0.92    -0.90305  0.00193126
         506       -0.92   -0.903083  0.00192773
         507       -0.92   -0.903116  0.00192422
         508       -0.92    -0.90315  0.00192071
         509       -0.92   -0.903183  0.00191722
         510       -0.92   -0.903216  0.00191374
         511       -0.92   -0.903249  0.00191028
         512       -0.92   -0.903281  0.00190682
         513       -0.84   -0.903158   0.0019071
         514       -0.92   -0.903191  0.00190366
         515       -0.92   -0.903223  0.00190024
         516       -0.92   -0.903256  0.00189684
         517       -0.92   -0.903288  0.00189344
         518       -0.92    -0.90332  0.00189006
         519       -0.92   -0.903353  0.00188669
         520       -0.92   -0.903385  0.00188333
         521       -0.92   -0.903417  0.00187998
         522       -0.92   -0.903448  0.00187664
         523       -0.92    -0.90348  0.00187332
         524       -0.92   -0.903511  0.00187001
         525       -0.92   -0.903543  0.00186671
         526       -0.92   -0.903574  0.00186342
         527       -0.92   -0.903605  0.00186014
         528       -0.92   -0.903636  0.00185687
         529       -0.92   -0.903667  0.00185362
         530       -0.92   -0.903698  0.00185037
         531       -0.92   -0.903729  0.00184714
         532       -0.92   -0.903759  0.00184392
         533       -0.92    -0.90379  0.00184071
         534       -0.92    -0.90382  0.00183751
         535       -0.92    -0.90385  0.00183432
         536       -0.92   -0.903881  0.00183114
         537       -0.92   -0.903911  0.00182797
         538       -0.92   -0.903941  0.00182482
         539       -0.84   -0.903822  0.00182529
         540       -0.92   -0.903852  0.00182215
         541       -0.92   -0.903882  0.00181903
         542       -0.92   -0.903911  0.00181591
         543       -0.92   -0.903941   0.0018128
         544       -0.84   -0.903824  0.00181328
         545       -0.84   -0.903706  0.00181374
         546       -0.84    -0.90359  0.00181417
         547       -0.84   -0.903473  0.00181458
         548       -0.84   -0.903358  0.00181496
         549       -0.84   -0.903242  0.00181532
         550       -0.84   -0.903127  0.00181567
         551       -0.84   -0.903013  0.00181599
         552       -0.84   -0.902899  0.00181628
         553       -0.84   -0.902785  0.00181656
         554       -0.84   -0.902671  0.00181682
         555       -0.84   -0.902559  0.00181705
         556       -0.84   -0.902446  0.00181727
         557       -0.84   -0.902334  0.00181746
         558       -0.84   -0.902222  0.00181764
         559       -0.84   -0.902111   0.0018178
         560       -0.84      -0.902  0.00181793
         561       -0.84   -0.901889  0.00181805
         562       -0.84   -0.901779  0.00181815
         563       -0.84    -0.90167  0.00181823
         564       -0.84    -0.90156   0.0018183
         565       -0.84   -0.901451  0.00181834
         566       -0.84   -0.901343  0.00181837
         567       -0.84   -0.901235  0.00181838
         568       -0.84   -0.901127  0.00181838
         569       -0.92    -0.90116  0.00181548
         570       -0.84   -0.901053  0.00181547
         571       -0.84   -0.900946  0.00181544
         572       -0.84   -0.900839  0.00181539
         573       -0.84   -0.900733  0.00181533
         574       -0.84   -0.900627  0.00181525
         575       -0.84   -0.900522  0.00181515
         576       -0.84   -0.900417  0.00181504
         577       -0.84   -0.900312  0.00181492
         578       -0.84   -0.900208  0.00181478
         579       -0.84   -0.900104  0.00181462
         580       -0.84        -0.9  0.00181445
         581       -0.84   -0.899897  0.00181427
         582       -0.84   -0.899794  0.00181407
         583       -0.84   -0.899691  0.00181386
         584       -0.84   -0.899589  0.00181363
         585       -0.84   -0.899487  0.00181339
         586       -0.84   -0.899386  0.00181314
         587       -0.84   -0.899284  0.00181287
         588       -0.84   -0.899184  0.00181259
         589       -0.84   -0.899083   0.0018123
         590       -0.84   -0.898983    0.001812
         591       -0.84   -0.898883  0.00181168
         592       -0.84   -0.898784  0.00181135
         593       -0.84   -0.898685  0.00181101
         594       -0.84   -0.898586  0.00181065
         595       -0.84   -0.898487  0.00181029
         596       -0.84   -0.898389  0.00180991
         597       -0.84   -0.898291  0.00180952
         598       -0.84   -0.898194  0.00180912
         599       -0.92    -0.89823  0.00180646
         600       -0.92   -0.898267  0.00180382
         601       -0.92   -0.898303  0.00180117
         602       -0.92   -0.898339  0.00179854
         603       -0.92   -0.898375  0.00179592
         604       -0.92   -0.898411   0.0017933
         605       -0.92   -0.898446  0.00179069
         606       -0.92   -0.898482  0.00178808
         607       -0.92   -0.898517  0.00178549
         608       -0.92   -0.898553   0.0017829
         609       -0.92   -0.898588  0.00178032
         610       -0.92   -0.898623  0.00177774
         611       -0.92   -0.898658  0.00177517
         612       -0.92   -0.898693  0.00177261
         613       -0.92   -0.898728  0.00177006
         614       -0.92   -0.898762  0.00176752
         615       -0.92   -0.898797  0.00176498
         616       -0.92   -0.898831  0.00176245
         617       -0.92   -0.898865  0.00175992
         618       -0.92     -0.8989   0.0017574
         619       -0.92   -0.898934  0.00175489
         620       -0.92   -0.898968  0.00175239
         621       -0.92   -0.899002  0.00174989
         622       -0.92   -0.899035   0.0017474
         623       -0.92   -0.899069  0.00174492
         624       -0.92   -0.899103  0.00174245
         625       -0.92   -0.899136  0.00173998
         626       -0.92   -0.899169  0.00173752
         627       -0.92   -0.899203  0.00173506
         628       -0.92   -0.899236  0.00173261
         629       -0.92   -0.899269  0.00173017
         630       -0.92   -0.899302  0.00172773
         631       -0.92   -0.899334  0.00172531
         632       -0.92   -0.899367  0.00172288
         633       -0.92     -0.8994  0.00172047
         634       -0.92   -0.899432  0.00171806
         635       -0.92   -0.899465  0.00171566
         636       -0.92   -0.899497  0.00171326
         637       -0.92   -0.899529  0.00171087
         638       -0.92   -0.899561  0.00170849
         639       -0.92   -0.899593  0.00170612
         640       -0.92   -0.899625  0.00170375
         641       -0.92   -0.899657  0.00170138
         642       -0.92   -0.899688  0.00169903
         643       -0.92    -0.89972  0.00169668
         644       -0.92   -0.899752  0.00169433
         645       -0.92   -0.899783    0.001692
         646       -0.92   -0.899814  0.00168966
         647       -0.92   -0.899845  0.00168734
         648       -0.92   -0.899877  0.00168502
         649       -0.92   -0.899908  0.00168271
         650       -0.92   -0.899938   0.0016804
         651       -0.92   -0.899969   0.0016781
         652       -0.92        -0.9  0.00167581
         653       -0.92   -0.900031  0.00167352
         654       -0.92   -0.900061  0.00167124
         655       -0.92   -0.900092  0.00166896
         656       -0.92   -0.900122  0.00166669
         657       -0.92   -0.900152  0.00166443
         658       -0.92   -0.900182  0.00166217
         659       -0.92   -0.900212  0.00165992
         660       -0.92   -0.900242  0.00165767
         661       -0.84   -0.900151  0.00165767
         662       -0.84    -0.90006  0.00165766
         663       -0.84    -0.89997  0.00165763
         664       -0.84    -0.89988  0.00165759
         665       -0.84   -0.899789  0.00165755
         666       -0.84     -0.8997  0.00165749
         667       -0.84    -0.89961  0.00165742
         668       -0.92   -0.899641  0.00165522
         669       -0.92   -0.899671  0.00165302
         670       -0.92   -0.899701  0.00165083
         671       -0.92   -0.899732  0.00164865
         672       -0.92   -0.899762  0.00164647
         673       -0.92   -0.899792   0.0016443
         674       -0.92   -0.899822  0.00164213
         675       -0.92   -0.899852  0.00163997
         676       -0.92   -0.899882  0.00163781
         677       -0.92   -0.899911  0.00163566
         678       -0.92   -0.899941  0.00163351
         679       -0.92   -0.899971  0.00163137
         680       -0.92        -0.9  0.00162924
         681       -0.92   -0.900029  0.00162711
         682       -0.92   -0.900059  0.00162499
         683       -0.92   -0.900088  0.00162287
         684       -0.92   -0.900117  0.00162076
         685       -0.92   -0.900146  0.00161865
         686       -0.92   -0.900175  0.00161655
         687       -0.92   -0.900204  0.00161445
         688       -0.92   -0.900233  0.00161236
         689       -0.92   -0.900261  0.00161027
         690       -0.84   -0.900174  0.00161031
         691       -0.84   -0.900087  0.00161033
         692       -0.92   -0.900116  0.00160826
         693       -0.92   -0.900144  0.00160619
         694       -0.92   -0.900173  0.00160413
         695       -0.92   -0.900201  0.00160208
         696       -0.92    -0.90023  0.00160003
         697       -0.92   -0.900258  0.00159798
         698       -0.92   -0.900287  0.00159594
         699       -0.92   -0.900315   0.0015939
         700       -0.92   -0.900343  0.00159187
         701       -0.92   -0.900371  0.00158985
         702       -0.92   -0.900399  0.00158783
