           1     -6.6331     -6.6331           0
           2    -6.50162    -6.56736   0.0464861
           3    -6.37698     -6.5039   0.0603757
           4    -6.20377    -6.42887   0.0792014
           5    -6.18068    -6.37923   0.0773675
           6    -6.13185      -6.338   0.0746548
           7    -6.06603    -6.29915   0.0734071
           8    -5.99231    -6.26079   0.0735719
           9    -6.03562    -6.23577   0.0695215
          10    -6.06274    -6.21847   0.0646869
          11    -6.09329    -6.20709    0.059799
          12    -6.06266    -6.19505   0.0560138
          13    -6.07913    -6.18614   0.0524101
          14    -6.09632    -6.17972   0.0490576
          15    -5.97295    -6.16594   0.0476845
          16    -5.96482    -6.15337   0.0463313
          17    -6.02257    -6.14567   0.0442402
          18    -6.06925    -6.14143   0.0419856
          19    -5.98705     -6.1333   0.0405544
          20    -5.90091    -6.12168   0.0401569
          21    -5.86163     -6.1093   0.0401086
          22    -5.84572    -6.09732    0.040035
          23    -5.75554    -6.08246   0.0409594
          24    -5.75457     -6.0688   0.0414687
          25    -5.72601    -6.05508   0.0420156
          26    -5.70556    -6.04164   0.0424959
          27    -5.69665    -6.02886   0.0427997
          28    -5.71454    -6.01764    0.042718
          29    -5.75422    -6.00855   0.0421996
          30    -5.63053    -5.99595   0.0426328
          31     -5.6524    -5.98487   0.0426737
          32    -5.79214    -5.97885    0.041763
          33    -5.79572     -5.9733   0.0408645
          34    -5.78416    -5.96774   0.0400394
          35    -5.91192    -5.96614   0.0389272
          36     -5.8758    -5.96363   0.0379267
          37    -5.80762    -5.95942   0.0371353
          38    -5.82043    -5.95576   0.0363377
          39    -5.80947    -5.95201   0.0355991
          40    -5.85808    -5.94966   0.0347864
          41    -5.86942     -5.9477    0.033993
          42    -5.93709    -5.94745   0.0331846
          43    -5.88937     -5.9461   0.0324403
          44    -5.93412    -5.94583   0.0317042
          45    -5.82838    -5.94322   0.0311069
          46    -5.74755    -5.93896   0.0307201
          47    -5.74587    -5.93485     0.03034
          48    -5.76068    -5.93123   0.0299241
          49    -5.79469    -5.92844   0.0294428
          50    -5.79993    -5.92587   0.0289659
          51    -5.77727    -5.92295   0.0285441
          52    -5.72834    -5.91921   0.0282395
          53    -5.72589    -5.91556   0.0279413
          54    -5.76308    -5.91274   0.0275662
          55    -5.76742     -5.9101   0.0271913
          56    -5.68239    -5.90603    0.027008
          57    -5.69941    -5.90241   0.0267764
          58     -5.6883    -5.89872    0.026568
          59    -5.74057    -5.89604   0.0262525
          60    -5.77961    -5.89409   0.0258866
          61    -5.80417    -5.89262   0.0255042
          62    -5.86679     -5.8922   0.0250962
          63    -5.82822    -5.89119   0.0247184
          64    -5.83521    -5.89031   0.0243477
          65    -5.88733    -5.89027   0.0239731
          66    -5.85116    -5.88968   0.0236172
          67    -5.77019    -5.88789    0.023332
          68    -5.85298    -5.88738   0.0229945
          69     -5.8672    -5.88709   0.0226631
          70    -5.65958    -5.88384   0.0225712
          71     -5.7032    -5.88129   0.0223962
          72    -5.78964    -5.88002   0.0221213
          73    -5.76301    -5.87842   0.0218763
          74    -5.77575    -5.87703   0.0216246
          75     -5.7941    -5.87592   0.0213645
          76    -5.79436    -5.87485   0.0211104
          77    -5.73295    -5.87301   0.0209165
          78    -5.71232    -5.87095   0.0207495
          79    -5.72686    -5.86912   0.0205669
          80    -5.77639    -5.86796   0.0203424
          81    -5.83839     -5.8676   0.0200946
          82    -5.73944    -5.86604   0.0199102
          83    -5.70959    -5.86415   0.0197593
          84    -5.71588    -5.86239   0.0196028
          85    -5.65755    -5.85998   0.0195197
          86    -5.68007    -5.85788   0.0194045
          87    -5.74437    -5.85658   0.0192253
          88    -5.80634    -5.85601   0.0190153
          89    -5.81628    -5.85556   0.0188069
          90    -5.77791     -5.8547   0.0186177
          91    -5.76251    -5.85369   0.0184407
          92    -5.71934    -5.85223   0.0182979
          93    -5.71607    -5.85076   0.0181597
          94    -5.72105    -5.84938   0.0180188
          95    -5.69585    -5.84777   0.0179015
          96    -5.67086    -5.84592   0.0178096
          97    -5.71641    -5.84459    0.017676
          98    -5.58732    -5.84196   0.0176895
          99    -5.67972    -5.84032   0.0175866
         100    -5.69131    -5.83883   0.0174737
         101    -5.73626    -5.83782   0.0173302
         102    -5.64461    -5.83592   0.0172635
