           1    -5.47671    -5.47671           0
           2    -5.47239    -5.47455  0.00152453
           3    -5.44814    -5.46575  0.00725942
           4    -5.45482    -5.46301  0.00593668
           5    -5.45592     -5.4616  0.00491593
           6    -5.48125    -5.46487  0.00507194
           7    -5.45942    -5.46409  0.00440683
           8    -5.44091     -5.4612  0.00471317
           9    -5.45438    -5.46044  0.00424985
          10    -5.47345    -5.46174  0.00401904
          11    -5.46743    -5.46226  0.00368685
          12    -5.46629    -5.46259  0.00339491
          13     -5.4635    -5.46266  0.00313449
          14    -5.42031    -5.45964  0.00411958
          15    -5.46175    -5.45978  0.00384735
          16    -5.45338    -5.45938  0.00362765
          17    -5.43733    -5.45808  0.00363879
          18    -5.49457    -5.46011   0.0039613
          19    -5.46683    -5.46046  0.00376858
          20    -5.44423    -5.45965  0.00366646
