           1    -3.39836    -3.39836           0
           2    -3.39405     -3.3962  0.00152453
           3    -3.36979     -3.3874  0.00725942
           4    -3.37647    -3.38467  0.00593668
           5    -3.37757    -3.38325  0.00491593
           6     -3.4029    -3.38652  0.00507194
           7    -3.38107    -3.38575  0.00440683
           8    -3.36257    -3.38285  0.00471317
           9    -3.37603    -3.38209  0.00424985
          10     -3.3951    -3.38339  0.00401904
          11    -3.38909    -3.38391  0.00368685
          12    -3.38794    -3.38425  0.00339491
          13    -3.38516    -3.38432  0.00313449
          14    -3.34196    -3.38129  0.00411958
          15    -3.38341    -3.38143  0.00384735
          16    -3.37503    -3.38103  0.00362765
          17    -3.35898    -3.37973  0.00363879
          18    -3.41622    -3.38176   0.0039613
          19    -3.38848    -3.38212  0.00376858
          20    -3.36589     -3.3813  0.00366646
