0	0	0
1	0.0738904	0.00216697
2	0.101209	0.00292419
3	0.120366	0.00373323
4	0.143335	0.004517
5	0.16147	0.00484108
6	0.177091	0.00546707
7	0.188437	0.00578948
8	0.207147	0.00639428
9	0.217304	0.00674621
10	0.231806	0.00701238
11	0.24821	0.00734021
12	0.262972	0.00783381
13	0.270087	0.00813824
14	0.283956	0.00835722
15	0.295832	0.00876246
16	0.304766	0.00911796
17	0.316535	0.00958933
18	0.331786	0.00993354
19	0.341292	0.0104018
20	0.352928	0.0106814
21	0.359229	0.0108487
22	0.363003	0.0111253
23	0.372051	0.0111193
24	0.377915	0.0112966
25	0.386693	0.0116857
26	0.392535	0.0121051
27	0.394524	0.0121111
28	0.401213	0.0122207
29	0.400565	0.0123104
30	0.409468	0.012649
31	0.415994	0.0127954
32	0.422464	0.0129047
33	0.428341	0.0129799
34	0.430727	0.013162
35	0.440717	0.0132547
36	0.446548	0.0137482
37	0.454409	0.0139621
38	0.459807	0.0141314
39	0.466072	0.0144911
40	0.476402	0.0148801
41	0.481975	0.0149467
42	0.492151	0.0152037
43	0.500932	0.0153911
44	0.508678	0.0156907
45	0.511561	0.0159207
46	0.512747	0.0160046
47	0.52264	0.0162483
48	0.52614	0.0165856
49	0.525931	0.0167579
50	0.528625	0.0168872
51	0.540922	0.0170594
52	0.543075	0.01736
53	0.544422	0.0174022
54	0.550242	0.0175083
55	0.550247	0.0174792
56	0.558488	0.0176513
57	0.560612	0.0180141
58	0.565749	0.0181198
59	0.569115	0.0181051
60	0.568637	0.0181744
61	0.574696	0.018519
62	0.575307	0.0189468
63	0.579188	0.0191693
64	0.586596	0.0193858
65	0.588726	0.0195996
66	0.594849	0.0197635
67	0.602635	0.0199466
68	0.612007	0.0201821
69	0.622109	0.0205657
70	0.631174	0.0208528
71	0.639805	0.0211951
72	0.644966	0.0214041
73	0.644382	0.0212967
74	0.646819	0.0215229
75	0.645914	0.0213994
76	0.652006	0.0212721
77	0.645772	0.0209032
78	0.650549	0.0206971
79	0.662003	0.020995
80	0.657398	0.0208647
81	0.660497	0.0210015
82	0.666057	0.0211342
83	0.668636	0.02141
84	0.668811	0.02139
85	0.671172	0.0213073
86	0.675332	0.0211923
87	0.678618	0.0215958
88	0.680816	0.0214947
89	0.693431	0.0217692
90	0.695448	0.0221647
91	0.700094	0.0221878
92	0.705269	0.0222788
93	0.712446	0.0224272
94	0.708239	0.0224897
95	0.716134	0.0226702
96	0.716076	0.0227909
97	0.717978	0.0228218
98	0.718894	0.0227696
99	0.728148	0.0230422
100	0.729995	0.023095
