           1    -7.53731    -7.53731           0
           2    -7.54824    -7.54277  0.00386414
           3    -7.55612    -7.54722  0.00445469
           4    -7.55362    -7.54882  0.00361657
           5    -7.54718    -7.54849  0.00290819
           6    -7.54108    -7.54726  0.00267294
           7    -7.52959    -7.54473  0.00327246
           8    -7.55035    -7.54544  0.00293773
           9    -7.54098    -7.54494  0.00265261
          10    -7.53662    -7.54411  0.00251447
          11    -7.54557    -7.54424  0.00228941
          12    -7.54916    -7.54465  0.00213502
          13    -7.54931    -7.54501  0.00200063
          14    -7.54083    -7.54471   0.0018799
          15    -7.53842    -7.54429  0.00180082
          16    -7.54385    -7.54426  0.00168848
          17    -7.54507    -7.54431  0.00158982
          18    -7.56053    -7.54521  0.00173812
          19    -7.54021    -7.54495  0.00166649
          20    -7.55335    -7.54537  0.00163525
