           1    -0.35988    -0.35988           0
           2   -0.380765   -0.370323  0.00738383
           3   -0.381545   -0.374063  0.00579307
           4   -0.415113   -0.384326  0.00989261
           5   -0.377028   -0.382866  0.00802102
           6   -0.367268   -0.380267  0.00709298
           7   -0.313996   -0.370799   0.0106671
           8   -0.321012   -0.364576   0.0110003
           9   -0.328815   -0.360602   0.0104711
          10   -0.405108   -0.365053   0.0103266
          11   -0.391955   -0.367499  0.00967309
          12    -0.38349   -0.368831  0.00895833
          13   -0.422798   -0.372983  0.00918084
          14    -0.43129   -0.377147   0.0094225
          15   -0.413577   -0.379576  0.00910195
          16   -0.414071   -0.381732   0.0087847
          17   -0.403325   -0.383002  0.00835927
          18   -0.397973   -0.383834  0.00793613
          19   -0.470147   -0.388377  0.00872226
          20   -0.435876   -0.390752  0.00860341
