           1     1.16742     1.16742           0
           2     1.18132     1.17437   0.0049144
           3     1.18187     1.17687  0.00386012
           4     1.20418      1.1837  0.00658353
           5     1.17886     1.18273  0.00533745
           6     1.17222     1.18098   0.0047266
           7     1.13673     1.17466  0.00711761
           8     1.14148     1.17051   0.0073376
           9     1.14664     1.16786   0.0069851
          10     1.19751     1.17082  0.00688743
          11     1.18869     1.17245  0.00645004
          12     1.18299     1.17333  0.00597201
          13     1.20916     1.17608  0.00611567
          14      1.2149     1.17885  0.00627585
          15     1.20309     1.18047  0.00606193
          16     1.20347     1.18191  0.00585095
          17     1.19629     1.18275  0.00556763
          18     1.19269     1.18331  0.00528559
          19     1.24081     1.18633  0.00580967
          20     1.21802     1.18792   0.0057311
